sentence,predicted,truth
"What a headline!!!  Label him a ""Veteran"" but leave out affiliations to BLM and the DNC!  What crock!",False,True
"Exactly, Bell, but than again the woman and her boyfriend live in Texas.  Texas is supposed to be an open  carry state, but apparently not for brown or black skin people.  There in lies the problem.",False,True
Wrong Wavemaker. The NRA have supported the instant background checks. They have not supported knee jerk actions to extend background checks to private gun sales between private individuals. They have also not supported background checks at gun shows between private owners as well.,False,True
"been  a few years since a OCF experience.  in the 70's it was joining with my people in the promised land, the 80's was gentrified but with a back beat , the 90's were  ""excuse me, but i think your elbow is in my get fried rice"" and cough ""lot of people here..."", 2000's were  holing up out of the crowd behind friend's booth..fully equipped with lazy boys, coolers, music,  grill, 2010+ .... ""HOW many grandkids want to go?"".  ""naahhh , i already have a headache...hey, put your bra back on!"". ""sit down! be quiet! and put that *** ******  drum away!""  ahhh - easing into my golden years...but love the OCF.",False,True
My post is clear that it is about her headshot.,False,True
That sounds like something a white person would say.,False,True
"<i>it feeds our anti-growth, anti-newcomer mentality. </i>

With newcomers like Kate Brown from Minnesota, Vera Katz from New York City, Jeffy Cogen from Miami, and Tina Kotek from elsewhere on the east coast, I've had about my fill of the damned newcomers. Not content with having fouled their own nests, they seem to feel duty-bound to mess up perfectly fine cities and states elsewhere.

Portland Is Over (now leave).",False,True
"Great, now a freakin' bicycle business wants special treatment. How about this, bicycle company: pay to build gated racks that only open when one of your rental bicycles is being returned; there are these things called ""sensors"" that can be built into the frame, you know.  Oh, would that mess up your business model? Then maybe you should find another business.",False,True
"Aren't they adorable? I never tire of seeing them after all my years here. I think they are the most wonderful Spring event of them all! (And yes, I like to eat them, too...) Catch the creep who killed their Mother. Probably a Spring Bear Baiter!",False,True
"There is only one other troll who hates Rural Alaska, as much as you do, that I can think of, and I can't wait for the both of you to leave.....",False,True
"So proud of our daughter! Her hard work, diligent planning, and teamwork paid off. Such a badass!",False,True
